"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","case_study","dataset_size","epochs","epochs_fn","fine_tune","finetune_type","indx_thresh","input_path","lr","method","metric.goal","metric.name","n_bin","n_split","n_thresh","network_model","parameters.dataset_sizes","parameters.epochss","parameters.epochs_fns","parameters.fine_tunes","parameters.n_bins","parameters.n_splits","parameters.n_threshs","parameters.threshs","program","seed","temperature","thresh","Cape/test/AUC","Cape/test/ECE","Cape/test/KL","Cape/test/brierScore","Cape/test_metric/AUC 0.02","Cape/test_metric/AUC 0.12","Cape/test_metric/AUC 0.25","Cape/test_metric/AUC 0.50","Cape/test_metric/AUC 0.75","Cape/test_metric/AUC 1.00","Cape/test_metric/ECE 0.02","Cape/test_metric/ECE 0.12","Cape/test_metric/ECE 0.25","Cape/test_metric/ECE 0.50","Cape/test_metric/ECE 0.75","Cape/test_metric/ECE 1.00","Cape/test_metric/KL 0.02","Cape/test_metric/KL 0.12","Cape/test_metric/KL 0.25","Cape/test_metric/KL 0.50","Cape/test_metric/KL 0.75","Cape/test_metric/KL 1.00","Cape/test_metric/brierScore 0.02","Cape/test_metric/brierScore 0.12","Cape/test_metric/brierScore 0.25","Cape/test_metric/brierScore 0.50","Cape/test_metric/brierScore 0.75","Cape/test_metric/brierScore 1.00","Cape/train/BCE","Cape/train/CAPE","Cape/train/loss","Cape/val/AUC","Cape/val/ECE","Cape/val/KL","Cape/val/brierScore","Cape/val/loss","Cape/val_metric/AUC 0.02","Cape/val_metric/AUC 0.12","Cape/val_metric/AUC 0.25","Cape/val_metric/AUC 0.50","Cape/val_metric/AUC 0.75","Cape/val_metric/AUC 1.00","Cape/val_metric/ECE 0.02","Cape/val_metric/ECE 0.12","Cape/val_metric/ECE 0.25","Cape/val_metric/ECE 0.50","Cape/val_metric/ECE 0.75","Cape/val_metric/ECE 1.00","Cape/val_metric/KL 0.02","Cape/val_metric/KL 0.12","Cape/val_metric/KL 0.25","Cape/val_metric/KL 0.50","Cape/val_metric/KL 0.75","Cape/val_metric/KL 1.00","Cape/val_metric/brierScore 0.02","Cape/val_metric/brierScore 0.12","Cape/val_metric/brierScore 0.25","Cape/val_metric/brierScore 0.50","Cape/val_metric/brierScore 0.75","Cape/val_metric/brierScore 1.00","epoch","test/AUC","test/ECE","test/KL","test/brierScore","test_metric/AUC 0.02","test_metric/AUC 0.12","test_metric/AUC 0.25","test_metric/AUC 0.50","test_metric/AUC 0.75","test_metric/AUC 1.00","test_metric/ECE 0.02","test_metric/ECE 0.12","test_metric/ECE 0.25","test_metric/ECE 0.50","test_metric/ECE 0.75","test_metric/ECE 1.00","test_metric/KL 0.02","test_metric/KL 0.12","test_metric/KL 0.25","test_metric/KL 0.50","test_metric/KL 0.75","test_metric/KL 1.00","test_metric/brierScore 0.02","test_metric/brierScore 0.12","test_metric/brierScore 0.25","test_metric/brierScore 0.50","test_metric/brierScore 0.75","test_metric/brierScore 1.00","train/BCE","train/CAPE","train/loss","trainer/global_step","val/AUC","val/ECE","val/KL","val/brierScore","val/loss","val_metric/AUC 0.02","val_metric/AUC 0.12","val_metric/AUC 0.25","val_metric/AUC 0.50","val_metric/AUC 0.75","val_metric/AUC 1.00","val_metric/ECE 0.02","val_metric/ECE 0.12","val_metric/ECE 0.25","val_metric/ECE 0.50","val_metric/ECE 0.75","val_metric/ECE 1.00","val_metric/KL 0.02","val_metric/KL 0.12","val_metric/KL 0.25","val_metric/KL 0.50","val_metric/KL 0.75","val_metric/KL 1.00","val_metric/brierScore 0.02","val_metric/brierScore 0.12","val_metric/brierScore 0.25","val_metric/brierScore 0.50","val_metric/brierScore 0.75","val_metric/brierScore 1.00"
"absurd-sweep-106","finished","-","","","2024-06-07T07:20:35.000Z","1287","arepezmh","32","RYDL","500","60","30","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","50","8","1","unet","","","","","","","","","","42","1","0.5","0.8688784497365047","0.0018705099197434964","1.1819156408309937","0.02788449637591839","","","","0.8688784497365047","","","","","","0.0018705099197434964","","","","","","1.1819156408309937","","","","","","0.02788449637591839","","","0.10113181918859482","0.10174976289272308","0.10144078731536864","0.8104688182855719","0.02985099477694588","1.8436481952667236","0.05278735235333443","0.2331920862197876","","","","0.8104688182855719","","","","","","0.02985099477694588","","","","","","1.8436481952667236","","","","","","0.05278735235333443","","","30","0.8624506447525639","0.00312578693898413","1.1787095069885254","0.028152169659733772","","","","0.8624506447525639","","","","","","0.00312578693898413","","","","","","1.1787095069885254","","","","","","0.028152169659733772","","","0.07736537605524063","0","0.03868268802762032","390","0.8245544445774415","0.0254088146182479","1.782781720161438","0.05369540676474571","0.2881280183792114","","","","0.8245544445774415","","","","","","0.0254088146182479","","","","","","1.782781720161438","","","","","","0.05369540676474571","",""
"volcanic-sweep-105","finished","-","","","2024-06-07T07:19:15.000Z","1402","arepezmh","32","RYDL","500","60","30","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","50","8","1","unet","","","","","","","","","","42","1","0.25","0.847276883461201","0.00593918079414397","2.623718500137329","0.06268952041864395","","","0.847276883461201","","","","","","0.00593918079414397","","","","","","2.623718500137329","","","","","","0.06268952041864395","","","","0.16271518170833588","0.1631886512041092","0.1629519164562225","0.8283359076521467","0.04796726236448568","3.445211887359619","0.09590830653905869","0.35667476058006287","","","0.8283359076521467","","","","","","0.04796726236448568","","","","","","3.445211887359619","","","","","","0.09590830653905869","","","","30","0.8365687934524005","0.00461343457891159","2.7649481296539307","0.06414587795734406","","","0.8365687934524005","","","","","","0.00461343457891159","","","","","","2.7649481296539307","","","","","","0.06414587795734406","","","","0.15982849895954132","0","0.07991424947977066","390","0.8139449463636669","0.05020024379889256","3.510556697845459","0.09923218190670012","0.4463047683238983","","","0.8139449463636669","","","","","","0.05020024379889256","","","","","","3.510556697845459","","","","","","0.09923218190670012","","",""
"vibrant-sweep-104","finished","-","","","2024-06-07T07:04:41.000Z","1358","arepezmh","32","RYDL","500","60","30","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","50","8","1","unet","","","","","","","","","","42","1","0.125","0.8401134336216542","0.007824031599587864","4.31225061416626","0.09865304082632063","","0.8401134336216542","","","","","","0.007824031599587864","","","","","","4.31225061416626","","","","","","0.09865304082632063","","","","","0.31673112511634827","0.31685158610343933","0.3167913556098938","0.8321464490631669","0.02552697206604073","5.203160285949707","0.12716612219810486","0.4406384825706482","","0.8321464490631669","","","","","","0.02552697206604073","","","","","","5.203160285949707","","","","","","0.12716612219810486","","","","","30","0.8383653689790538","0.01337430531489396","4.40290641784668","0.09913484752178192","","0.8383653689790538","","","","","","0.01337430531489396","","","","","","4.40290641784668","","","","","","0.09913484752178192","","","","","0.17470590770244598","0","0.08735295385122299","390","0.8250824517436814","0.04516430838814354","5.013591289520264","0.13255645334720612","0.5370020866394043","","0.8250824517436814","","","","","","0.04516430838814354","","","","","","5.013591289520264","","","","","","0.13255645334720612","","","",""
"sweepy-sweep-103","finished","-","","","2024-06-07T07:04:18.000Z","1382","arepezmh","32","RYDL","500","60","30","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","50","8","1","unet","","","","","","","","","","42","1","0.02","0.8535997023519057","0.010182704044545542","6.0431084632873535","0.13958090543746948","0.8535997023519057","","","","","","0.010182704044545542","","","","","","6.0431084632873535","","","","","","0.13958090543746948","","","","","","0.40714558959007263","0.40753796696662903","0.4073417782783508","0.8600471204663441","0.039587052314738","5.903010368347168","0.14771270751953125","0.4565698504447937","0.8600471204663441","","","","","","0.039587052314738","","","","","","5.903010368347168","","","","","","0.14771270751953125","","","","","","30","0.8530521420692224","0.01182350666494816","5.905246734619141","0.14013895392417908","0.8530521420692224","","","","","","0.01182350666494816","","","","","","5.905246734619141","","","","","","0.14013895392417908","","","","","","0.35458114743232727","0","0.17729057371616364","390","0.8505435060123867","0.03249323085840923","6.111774921417236","0.1525541990995407","0.4694996178150177","0.8505435060123867","","","","","","0.03249323085840923","","","","","","6.111774921417236","","","","","","0.1525541990995407","","","","",""
"classic-sweep-102","finished","-","","","2024-06-07T07:01:15.000Z","1150","arepezmh","32","RYDL","500","60","30","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","50","7","1","unet","","","","","","","","","","42","1","1","0.5944764262594391","0.0013296732060847592","0.2056349664926529","0.005252274684607983","","","","","","0.5944764262594391","","","","","","0.0013296732060847592","","","","","","0.2056349664926529","","","","","","0.005252274684607983","0.019926058128476143","0.01993698813021183","0.019931523129343987","0.5590089529581475","0.003146726564614506","0.22911135852336884","0.005848228931427002","0.03598102554678917","","","","","","0.5590089529581475","","","","","","0.003146726564614506","","","","","","0.22911135852336884","","","","","","0.005848228931427002","30","0.5688798374520074","0.0018032982623440424","0.23266972601413727","0.005259198602288961","","","","","","0.5688798374520074","","","","","","0.0018032982623440424","","","","","","0.23266972601413727","","","","","","0.005259198602288961","0.014291869476437569","0","0.007145934738218784","390","0.5961283074514834","0.0033185783951873173","0.2349439114332199","0.005951018538326025","0.03618134558200836","","","","","","0.5961283074514834","","","","","","0.0033185783951873173","","","","","","0.2349439114332199","","","","","","0.005951018538326025"
"laced-sweep-101","finished","-","","","2024-06-07T06:56:59.000Z","1328","arepezmh","32","RYDL","500","60","30","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","50","7","1","unet","","","","","","","","","","42","1","0.75","0.8617246945344396","0.0022247352811895597","0.5148699283599854","0.012993253767490389","","","","","0.8617246945344396","","","","","","0.0022247352811895597","","","","","","0.5148699283599854","","","","","","0.012993253767490389","","0.03771442547440529","0.03790763393044472","0.037811029702425","0.8341585640016548","0.004639979841815292","0.603187084197998","0.016113532707095146","0.07431110739707947","","","","","0.8341585640016548","","","","","","0.004639979841815292","","","","","","0.603187084197998","","","","","","0.016113532707095146","","30","0.8452797562341408","0.0030362266287794724","0.5142346620559692","0.013257855549454687","","","","","0.8452797562341408","","","","","","0.0030362266287794724","","","","","","0.5142346620559692","","","","","","0.013257855549454687","","0.04434813559055328","0","0.02217406779527664","390","0.844143255786974","0.006674768318374605","0.7684003114700317","0.01659097708761692","0.07348491251468658","","","","","0.844143255786974","","","","","","0.006674768318374605","","","","","","0.7684003114700317","","","","","","0.01659097708761692",""
"skilled-sweep-100","finished","-","","","2024-06-07T06:41:15.000Z","1375","arepezmh","32","RYDL","500","60","30","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","50","7","1","unet","","","","","","","","","","42","1","0.5","0.8362015174160357","0.006908174912192327","1.2744319438934326","0.031275343149900436","","","","0.8362015174160357","","","","","","0.006908174912192327","","","","","","1.2744319438934326","","","","","","0.031275343149900436","","","0.08497802168130875","0.08694944530725479","0.08596373349428177","0.8269703389096482","0.02667860271082374","1.95652437210083","0.052270978689193726","0.22887156903743744","","","","0.8269703389096482","","","","","","0.02667860271082374","","","","","","1.95652437210083","","","","","","0.052270978689193726","","","30","0.8375452271702187","0.00941852217906836","1.2685840129852295","0.03123068250715733","","","","0.8375452271702187","","","","","","0.00941852217906836","","","","","","1.2685840129852295","","","","","","0.03123068250715733","","","0.0883767306804657","0","0.04418836534023285","390","0.8394553973865004","0.02276005437484028","1.9389408826828003","0.05236712098121643","0.3247818946838379","","","","0.8394553973865004","","","","","","0.02276005437484028","","","","","","1.9389408826828003","","","","","","0.05236712098121643","",""
"bright-sweep-99","finished","-","","","2024-06-07T06:41:14.000Z","1401","arepezmh","32","RYDL","500","60","30","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","50","7","1","unet","","","","","","","","","","42","1","0.25","0.8284972854385209","0.01369077714507098","2.8950235843658447","0.0647098496556282","","","0.8284972854385209","","","","","","0.01369077714507098","","","","","","2.8950235843658447","","","","","","0.0647098496556282","","","","0.1765691041946411","0.17714881896972656","0.17685896158218384","0.8269620612005987","0.03722071986614696","3.619570016860962","0.09584274888038637","0.3434092104434967","","","0.8269620612005987","","","","","","0.03722071986614696","","","","","","3.619570016860962","","","","","","0.09584274888038637","","","","30","0.8291417404369381","0.01340794565473755","2.6281745433807373","0.06435848027467728","","","0.8291417404369381","","","","","","0.01340794565473755","","","","","","2.6281745433807373","","","","","","0.06435848027467728","","","","0.1609921753406525","0","0.08049608767032623","390","0.8270271662613812","0.04882930980390093","3.561779022216797","0.09971539676189424","0.4256735146045685","","","0.8270271662613812","","","","","","0.04882930980390093","","","","","","3.561779022216797","","","","","","0.09971539676189424","","",""
"quiet-sweep-98","finished","-","","","2024-06-07T06:39:26.000Z","1300","arepezmh","32","RYDL","500","60","30","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","50","7","1","unet","","","","","","","","","","42","1","0.125","0.8316692052157402","0.015416295083810415","4.119316577911377","0.09674907475709917","","0.8316692052157402","","","","","","0.015416295083810415","","","","","","4.119316577911377","","","","","","0.09674907475709917","","","","","0.24242618680000305","0.2428890615701675","0.2426576316356659","0.8379028824485024","0.030953587526881186","5.009514808654785","0.1254538744688034","0.3969578444957733","","0.8379028824485024","","","","","","0.030953587526881186","","","","","","5.009514808654785","","","","","","0.1254538744688034","","","","","30","0.8274208429502194","0.02540876412421349","4.476341724395752","0.09800368547439577","","0.8274208429502194","","","","","","0.02540876412421349","","","","","","4.476341724395752","","","","","","0.09800368547439577","","","","","0.2257162779569626","0","0.11285813897848128","390","0.8327177700795472","0.052201442284384704","5.044896125793457","0.13226549327373505","0.4529446959495544","","0.8327177700795472","","","","","","0.052201442284384704","","","","","","5.044896125793457","","","","","","0.13226549327373505","","","",""
"wise-sweep-97","finished","-","","","2024-06-07T06:34:28.000Z","1344","arepezmh","32","RYDL","500","60","30","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","50","7","1","unet","","","","","","","","","","42","1","0.02","0.8385640129496948","0.0190380547902824","5.928012371063232","0.14305506646633148","0.8385640129496948","","","","","","0.0190380547902824","","","","","","5.928012371063232","","","","","","0.14305506646633148","","","","","","0.4233934283256531","0.423658162355423","0.4235258102416992","0.874482122884083","0.04187226815295089","5.934864044189453","0.14056247472763062","0.4344452321529389","0.874482122884083","","","","","","0.04187226815295089","","","","","","5.934864044189453","","","","","","0.14056247472763062","","","","","","30","0.8328064320395501","0.026927136170999778","5.899651527404785","0.14548979699611664","0.8328064320395501","","","","","","0.026927136170999778","","","","","","5.899651527404785","","","","","","0.14548979699611664","","","","","","0.4070945084095001","0","0.2035472542047501","390","0.8791179160818385","0.027957419640929394","5.926314353942871","0.13716471195220947","0.4240282475948334","0.8791179160818385","","","","","","0.027957419640929394","","","","","","5.926314353942871","","","","","","0.13716471195220947","","","","",""
"unique-sweep-96","finished","-","","","2024-06-07T06:18:47.000Z","1343","arepezmh","32","RYDL","500","60","30","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","50","6","1","unet","","","","","","","","","","42","1","1","0.8560446779737276","0.0006549566051973958","0.1720418930053711","0.004484998527914286","","","","","","0.8560446779737276","","","","","","0.0006549566051973958","","","","","","0.1720418930053711","","","","","","0.004484998527914286","0.02497909776866436","0.025012269616127018","0.02499568462371826","0.8276828602319279","0.002222105148252696","0.2541859745979309","0.005311460234224796","0.029681997373700145","","","","","","0.8276828602319279","","","","","","0.002222105148252696","","","","","","0.2541859745979309","","","","","","0.005311460234224796","30","0.8094898156359772","0.003955118119824831","0.24542054533958435","0.005299684125930071","","","","","","0.8094898156359772","","","","","","0.003955118119824831","","","","","","0.24542054533958435","","","","","","0.005299684125930071","0.01937771774828434","0","0.00968885887414217","390","0.7091278432811965","0.003102417533611588","0.26296326518058777","0.005409874487668276","0.03300485387444496","","","","","","0.7091278432811965","","","","","","0.003102417533611588","","","","","","0.26296326518058777","","","","","","0.005409874487668276"
"electric-sweep-95","finished","-","","","2024-06-07T06:17:14.000Z","1435","arepezmh","32","RYDL","500","60","30","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","50","6","1","unet","","","","","","","","","","42","1","0.75","0.881399862693732","0.0039889786258277","0.5020573139190674","0.01117619313299656","","","","","0.881399862693732","","","","","","0.0039889786258277","","","","","","0.5020573139190674","","","","","","0.01117619313299656","","0.03179391101002693","0.03359564021229744","0.032694775611162186","0.8210868589753676","0.008490903803010496","0.5991431474685669","0.016915585845708847","0.08107780665159225","","","","","0.8210868589753676","","","","","","0.008490903803010496","","","","","","0.5991431474685669","","","","","","0.016915585845708847","","30","0.8731181675433101","0.006152822755234403","0.5500146150588989","0.011426371522247791","","","","","0.8731181675433101","","","","","","0.006152822755234403","","","","","","0.5500146150588989","","","","","","0.011426371522247791","","0.03370003029704094","0","0.01685001514852047","390","0.829738490853261","0.0033635753702825092","0.7183761596679688","0.016567617654800415","0.07457553595304489","","","","","0.829738490853261","","","","","","0.0033635753702825092","","","","","","0.7183761596679688","","","","","","0.016567617654800415",""
"woven-sweep-94","finished","-","","","2024-06-07T06:16:41.000Z","1360","arepezmh","32","RYDL","500","60","30","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","50","6","1","unet","","","","","","","","","","42","1","0.5","0.8684928156206434","0.0109029064445069","1.2855443954467771","0.031867146492004395","","","","0.8684928156206434","","","","","","0.0109029064445069","","","","","","1.2855443954467771","","","","","","0.031867146492004395","","","0.08539918810129166","0.08688454329967499","0.08614186942577362","0.8148487446095383","0.027756069678565955","1.7111737728118896","0.0474834069609642","0.18343281745910645","","","","0.8148487446095383","","","","","","0.027756069678565955","","","","","","1.7111737728118896","","","","","","0.0474834069609642","","","30","0.8706344139788873","0.01181078133923762","1.2697100639343262","0.03179916739463806","","","","0.8706344139788873","","","","","","0.01181078133923762","","","","","","1.2697100639343262","","","","","","0.03179916739463806","","","0.07648056745529175","0","0.038240283727645874","390","0.8357065946518778","0.01840670024727136","1.71189546585083","0.04644777625799179","0.1718979924917221","","","","0.8357065946518778","","","","","","0.01840670024727136","","","","","","1.71189546585083","","","","","","0.04644777625799179","",""
"upbeat-sweep-93","finished","-","","","2024-06-07T06:12:39.000Z","1303","arepezmh","32","RYDL","500","60","30","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","50","6","1","unet","","","","","","","","","","42","1","0.25","0.8596784119331123","0.02157118036608028","2.7906336784362793","0.06408849358558655","","","0.8596784119331123","","","","","","0.02157118036608028","","","","","","2.7906336784362793","","","","","","0.06408849358558655","","","","0.17772960662841797","0.17898105084896088","0.17835533618927002","0.8168411306221901","0.05582769364481811","3.3666210174560547","0.09600851684808732","0.3262048065662384","","","0.8168411306221901","","","","","","0.05582769364481811","","","","","","3.3666210174560547","","","","","","0.09600851684808732","","","","30","0.8627406903130064","0.010217843597752303","2.4697458744049072","0.06320209801197052","","","0.8627406903130064","","","","","","0.010217843597752303","","","","","","2.4697458744049072","","","","","","0.06320209801197052","","","","0.15168602764606476","0","0.07584301382303238","390","0.8243226643061629","0.05161419835694138","3.287163257598877","0.09363343566656113","0.31822481751441956","","","0.8243226643061629","","","","","","0.05161419835694138","","","","","","3.287163257598877","","","","","","0.09363343566656113","","",""
"stoic-sweep-92","finished","-","","","2024-06-07T05:56:26.000Z","1335","arepezmh","32","RYDL","500","60","30","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","50","6","1","unet","","","","","","","","","","42","1","0.125","0.8603719821277962","0.014885968477870114","4.036449432373047","0.0916668176651001","","0.8603719821277962","","","","","","0.014885968477870114","","","","","","4.036449432373047","","","","","","0.0916668176651001","","","","","0.25290361046791077","0.25406816601753235","0.25348588824272156","0.8159956235799402","0.07973007492927799","4.756634712219238","0.13884469866752625","0.4523162245750427","","0.8159956235799402","","","","","","0.07973007492927799","","","","","","4.756634712219238","","","","","","0.13884469866752625","","","","","30","0.8571090994379642","0.01130408550024948","3.86753511428833","0.09526171535253523","","0.8571090994379642","","","","","","0.01130408550024948","","","","","","3.86753511428833","","","","","","0.09526171535253523","","","","","0.21789602935314176","0","0.10894801467657088","390","0.8249269903798178","0.0728674652566644","4.852307319641113","0.13614316284656525","0.4327073991298675","","0.8249269903798178","","","","","","0.0728674652566644","","","","","","4.852307319641113","","","","","","0.13614316284656525","","","",""
"super-sweep-91","finished","-","","","2024-06-07T05:53:34.000Z","1381","arepezmh","32","RYDL","500","60","30","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","50","6","1","unet","","","","","","","","","","42","1","0.02","0.8690802502444573","0.008227181045823808","5.429995059967041","0.1282439082860947","0.8690802502444573","","","","","","0.008227181045823808","","","","","","5.429995059967041","","","","","","0.1282439082860947","","","","","","0.4158165752887726","0.4160536229610443","0.4159350991249085","0.8660856798585932","0.01366087885450354","6.045609951019287","0.14426909387111664","0.4440841674804687","0.8660856798585932","","","","","","0.01366087885450354","","","","","","6.045609951019287","","","","","","0.14426909387111664","","","","","","30","0.8661335832818419","0.015219688833696477","5.697100639343262","0.1303524374961853","0.8661335832818419","","","","","","0.015219688833696477","","","","","","5.697100639343262","","","","","","0.1303524374961853","","","","","","0.3452824652194977","0","0.17264123260974884","390","0.8526401995344993","0.06034963914750756","5.973648548126221","0.15683971345424652","0.4828507602214813","0.8526401995344993","","","","","","0.06034963914750756","","","","","","5.973648548126221","","","","","","0.15683971345424652","","","","",""
"serene-sweep-90","finished","-","","","2024-06-07T05:52:56.000Z","1176","arepezmh","32","RYDL","500","60","30","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","50","5","1","unet","","","","","","","","","","42","1","1","0.6242911273575443","0.0012394079768555514","0.18958455324172976","0.004321809858083725","","","","","","0.6242911273575443","","","","","","0.0012394079768555514","","","","","","0.18958455324172976","","","","","","0.004321809858083725","0.0134030282497406","0.013436216861009598","0.0134196225553751","0.583321598592363","0.0023208558428174835","0.2003437727689743","0.00527292862534523","0.03323671594262123","","","","","","0.583321598592363","","","","","","0.0023208558428174835","","","","","","0.2003437727689743","","","","","","0.00527292862534523","30","0.6235455466779796","0.0014345028288200363","0.18948492407798767","0.004320333246141672","","","","","","0.6235455466779796","","","","","","0.0014345028288200363","","","","","","0.18948492407798767","","","","","","0.004320333246141672","0.039998460561037064","0","0.019999230280518532","390","0.6105914932051393","0.003675293118504023","0.24803884327411652","0.005551542621105909","0.033998798578977585","","","","","","0.6105914932051393","","","","","","0.003675293118504023","","","","","","0.24803884327411652","","","","","","0.005551542621105909"
"eager-sweep-89","finished","-","","","2024-06-07T05:52:56.000Z","1451","arepezmh","32","RYDL","500","60","30","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","50","5","1","unet","","","","","","","","","","42","1","0.75","0.878599504321565","0.0012318653518321198","0.4451019763946533","0.010497941635549068","","","","","0.878599504321565","","","","","","0.0012318653518321198","","","","","","0.4451019763946533","","","","","","0.010497941635549068","","0.0568171888589859","0.05742848664522171","0.057122837752103806","0.841975018739253","0.0035174240868007163","0.664445698261261","0.01576651632785797","0.07091467827558517","","","","","0.841975018739253","","","","","","0.0035174240868007163","","","","","","0.664445698261261","","","","","","0.01576651632785797","","30","0.8670549342701342","0.002054981145585976","0.41738632321357727","0.010521073825657368","","","","","0.8670549342701342","","","","","","0.002054981145585976","","","","","","0.41738632321357727","","","","","","0.010521073825657368","","0.03526708483695984","0","0.01763354241847992","390","0.8375699974786355","0.005506425163061798","0.6969099640846252","0.01616910845041275","0.07256030291318893","","","","","0.8375699974786355","","","","","","0.005506425163061798","","","","","","0.6969099640846252","","","","","","0.01616910845041275",""
"worthy-sweep-88","finished","-","","","2024-06-07T05:33:19.000Z","1377","arepezmh","32","RYDL","500","60","30","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","50","5","1","unet","","","","","","","","","","42","1","0.5","0.8687084602985957","0.002006342140636655","1.1393656730651855","0.026918618008494377","","","","0.8687084602985957","","","","","","0.002006342140636655","","","","","","1.1393656730651855","","","","","","0.026918618008494377","","","0.10805090516805647","0.10858467221260072","0.1083177924156189","0.8120100315668118","0.032408683300141204","1.7908742427825928","0.05245440825819969","0.26263976097106934","","","","0.8120100315668118","","","","","","0.032408683300141204","","","","","","1.7908742427825928","","","","","","0.05245440825819969","","","30","0.8627890969947803","0.004157915571386182","1.1125489473342896","0.027138710021972656","","","","0.8627890969947803","","","","","","0.004157915571386182","","","","","","1.1125489473342896","","","","","","0.027138710021972656","","","0.07629749923944473","0","0.038148749619722366","390","0.8389241165244938","0.021807614865324648","1.8549600839614868","0.05234953388571739","0.3364649713039398","","","","0.8389241165244938","","","","","","0.021807614865324648","","","","","","1.8549600839614868","","","","","","0.05234953388571739","",""
"fallen-sweep-87","finished","-","","","2024-06-07T05:30:51.000Z","1318","arepezmh","32","RYDL","500","60","30","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","50","5","1","unet","","","","","","","","","","42","1","0.25","0.8570929948306882","0.0069764397630529325","2.481275796890259","0.059510719031095505","","","0.8570929948306882","","","","","","0.0069764397630529325","","","","","","2.481275796890259","","","","","","0.059510719031095505","","","","0.23135055601596832","0.2320041656494141","0.2316773533821106","0.8194203678410429","0.04251241063083636","3.5427260398864746","0.09575271606445312","0.331624299287796","","","0.8194203678410429","","","","","","0.04251241063083636","","","","","","3.5427260398864746","","","","","","0.09575271606445312","","","","30","0.8535816070151178","0.0070732825036178395","2.5033602714538574","0.05975480377674103","","","0.8535816070151178","","","","","","0.0070732825036178395","","","","","","2.5033602714538574","","","","","","0.05975480377674103","","","","0.1400463879108429","0","0.07002319395542145","390","0.8269363303778315","0.04898840121663141","3.374338388442993","0.09527719020843506","0.33136171102523804","","","0.8269363303778315","","","","","","0.04898840121663141","","","","","","3.374338388442993","","","","","","0.09527719020843506","","",""
"ruby-sweep-86","finished","-","","","2024-06-07T05:30:22.000Z","1386","arepezmh","32","RYDL","500","60","30","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","50","5","1","unet","","","","","","","","","","42","1","0.125","0.8527286857496845","0.010922678252463252","4.009382247924805","0.09305907785892488","","0.8527286857496845","","","","","","0.010922678252463252","","","","","","4.009382247924805","","","","","","0.09305907785892488","","","","","0.333562970161438","0.3339332938194275","0.33374813199043274","0.8310098769791325","0.042180603377237905","5.039616107940674","0.1297817975282669","0.4340927600860596","","0.8310098769791325","","","","","","0.042180603377237905","","","","","","5.039616107940674","","","","","","0.1297817975282669","","","","","30","0.8526348292301698","0.0067898985883651005","3.9061670303344727","0.09287302196025848","","0.8526348292301698","","","","","","0.0067898985883651005","","","","","","3.9061670303344727","","","","","","0.09287302196025848","","","","","0.2062896192073822","0","0.1031448096036911","390","0.8199962810234898","0.07115417601276848","4.879449844360352","0.13796529173851013","0.5111453533172607","","0.8199962810234898","","","","","","0.07115417601276848","","","","","","4.879449844360352","","","","","","0.13796529173851013","","","",""
"ancient-sweep-85","finished","-","","","2024-06-07T05:29:59.000Z","1369","arepezmh","32","RYDL","500","60","30","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","50","5","1","unet","","","","","","","","","","42","1","0.02","0.8679770861039092","0.014878246241707496","5.659756660461426","0.13181570172309875","0.8679770861039092","","","","","","0.014878246241707496","","","","","","5.659756660461426","","","","","","0.13181570172309875","","","","","","0.41101303696632385","0.41122063994407654","0.4111168384552002","0.8576929311468915","0.03620192347240826","6.047039985656738","0.14991237223148346","0.4784383475780487","0.8576929311468915","","","","","","0.03620192347240826","","","","","","6.047039985656738","","","","","","0.14991237223148346","","","","","","30","0.8694408681210438","0.016234269771262955","5.476587295532227","0.1316424310207367","0.8694408681210438","","","","","","0.016234269771262955","","","","","","5.476587295532227","","","","","","0.1316424310207367","","","","","","0.3930104076862335","0","0.19650520384311676","390","0.8736400131210882","0.04271749531147445","6.152712821960449","0.14205648005008698","0.43369242548942566","0.8736400131210882","","","","","","0.04271749531147445","","","","","","6.152712821960449","","","","","","0.14205648005008698","","","","",""
