model,split,RMSE,repetition,date,isintense
mcd_unet,0,14.207026481628418,3,20200829,1
mcd_unet,0,4.259493827819824,3,20180913,0
mcd_unet,0,6.126875877380371,3,20190812,0
mcd_unet,0,5.049983501434326,3,20190201,1
mcd_unet,0,3.299104690551758,3,20220523,0
mcd_unet,0,6.236807346343994,3,20200516,0
mcd_unet,0,3.726775884628296,3,20210207,0
mcd_unet,0,3.744748830795288,3,20210629,0
mcd_unet,0,4.187613487243652,3,20240209,1
mcd_unet,0,6.708601951599121,3,20240331,1
mcd_unet,0,3.0808370113372803,3,20180711,0
mcd_unet,0,8.20777702331543,3,20200830,1
mcd_unet,0,4.148986339569092,3,20210724,0
mcd_unet,0,10.921320915222168,3,20231020,1
mcd_unet,0,4.113932132720947,3,20181030,0
mcd_unet,0,44.86845397949219,3,20201002,1
mcd_unet,0,4.055270195007324,3,20190703,0
mcd_unet,0,3.2030301094055176,3,20231211,1
mcd_unet,0,2.435337543487549,3,20200702,0
mcd_unet,0,6.813041687011719,3,20181105,0
mcd_unet,0,3.0137550830841064,3,20210831,0
mcd_unet,0,5.151950359344482,3,20200420,1
mcd_unet,0,3.214951753616333,3,20190405,0
mcd_unet,0,2.981245756149292,3,20200427,0
mcd_unet,0,8.871099472045898,3,20201026,0
mcd_unet,0,6.9673566818237305,3,20230430,1
mcd_unet,0,5.783653259277344,3,20201204,1
mcd_unet,0,3.1801185607910156,3,20200202,1
mcd_unet,0,30.80134391784668,3,20191021,1
mcd_unet,0,4.788775444030762,4,20210101,0
mcd_unet,0,6.79844331741333,4,20190822,0
mcd_unet,0,13.691364288330078,4,20230828,1
mcd_unet,0,20.67474365234375,4,20181029,1
mcd_unet,0,3.014552354812622,4,20180613,0
mcd_unet,0,7.03060245513916,4,20191220,1
mcd_unet,0,7.4185261726379395,4,20191124,0
mcd_unet,0,2.811983108520508,4,20220518,0
mcd_unet,0,7.70060920715332,4,20200828,1
mcd_unet,0,2.7529776096343994,4,20221001,0
mcd_unet,0,3.891578197479248,4,20190714,0
mcd_unet,0,2.8531899452209473,4,20200813,0
mcd_unet,0,3.1227924823760986,4,20210730,0
mcd_unet,0,10.07758617401123,4,20210713,1
mcd_unet,0,2.6249372959136963,4,20210920,0
mcd_unet,0,2.951690912246704,4,20190527,0
mcd_unet,0,9.935775756835938,4,20230520,1
mcd_unet,0,21.502662658691406,4,20240303,1
mcd_unet,0,6.071828842163086,4,20190423,1
mcd_unet,0,17.317781448364258,4,20191015,1
mcd_unet,0,3.955881357192993,4,20191125,0
mcd_unet,0,4.944328308105469,4,20191019,0
mcd_unet,0,6.336874961853027,4,20180530,0
mcd_unet,0,5.467738628387451,4,20200604,1
mcd_unet,0,3.8748295307159424,4,20200510,0
mcd_unet,0,8.832401275634766,4,20240330,1
mcd_unet,0,4.700216770172119,4,20180720,0
mcd_unet,0,3.042823314666748,4,20221223,1
mcd_unet,0,27.82917594909668,4,20211004,1
mcd_unet,0,9.387798309326172,4,20230827,1
mcd_unet,0,2.137289047241211,4,20200419,0
mcd_unet,0,7.900728225708008,4,20200511,1
mcd_unet,0,2.0223426818847656,4,20210412,0
mcd_unet,0,3.054814100265503,4,20211116,0
mcd_unet,0,2.8481061458587646,4,20210823,0
mcd_unet,0,8.503779411315918,4,20210511,1
mcd_unet,0,2.5007193088531494,4,20200227,0
mcd_unet,0,9.436344146728516,4,20190610,1
mcd_unet,0,2.5270957946777344,4,20210605,0
mcd_unet,0,8.11767578125,4,20240227,1
mcd_unet,0,3.0756564140319824,4,20210622,0
mcd_unet,0,18.041664123535156,4,20191123,1
mcd_unet,0,12.381305694580078,4,20190715,1
mcd_unet,0,7.011134624481201,4,20190404,1
mcd_unet,0,3.853386402130127,4,20220506,0
mcd_unet,0,4.025530815124512,4,20190622,0
mcd_unet,0,5.4189605712890625,4,20240210,1
mcd_unet,0,2.406144142150879,4,20200730,0
mcd_unet,0,2.372040271759033,4,20210206,0
mcd_unet,0,7.638802528381348,4,20190807,1
mcd_unet,0,3.7652974128723145,4,20190910,0
mcd_unet,0,2.233100175857544,4,20211031,0
mcd_unet,0,7.4967570304870605,4,20190426,1
mcd_unet,0,5.675085544586182,4,20231201,1
mcd_unet,0,11.49849796295166,4,20181106,1
mcd_unet,0,6.028791427612305,4,20220423,1
mcd_unet,0,14.361934661865234,4,20200829,1
mcd_unet,0,4.223569869995117,4,20180913,0
mcd_unet,0,6.022058486938477,4,20190812,0
mcd_unet,0,5.040219306945801,4,20190201,1
mcd_unet,0,3.344269275665283,4,20220523,0
mcd_unet,0,6.221669673919678,4,20200516,0
mcd_unet,0,3.6935176849365234,4,20210207,0
mcd_unet,0,3.7613906860351562,4,20210629,0
mcd_unet,0,4.219600200653076,4,20240209,1
mcd_unet,0,6.666435718536377,4,20240331,1
mcd_unet,0,3.1040256023406982,4,20180711,0
mcd_unet,0,8.182682991027832,4,20200830,1
mcd_unet,0,4.154397964477539,4,20210724,0
mcd_unet,0,10.738255500793457,4,20231020,1
mcd_unet,0,4.1351189613342285,4,20181030,0
mcd_unet,0,45.480342864990234,4,20201002,1
mcd_unet,0,4.028660297393799,4,20190703,0
mcd_unet,0,3.12863826751709,4,20231211,1
mcd_unet,0,2.4609973430633545,4,20200702,0
mcd_unet,0,6.8755879402160645,4,20181105,0
mcd_unet,0,3.0230822563171387,4,20210831,0
mcd_unet,0,5.158998966217041,4,20200420,1
mcd_unet,0,3.221529006958008,4,20190405,0
mcd_unet,0,2.9603734016418457,4,20200427,0
mcd_unet,0,8.952435493469238,4,20201026,0
mcd_unet,0,6.94902229309082,4,20230430,1
mcd_unet,0,5.823293209075928,4,20201204,1
mcd_unet,0,3.123744249343872,4,20200202,1
mcd_unet,0,30.834089279174805,4,20191021,1
mcd_unet,0,4.733272075653076,5,20210101,0
mcd_unet,0,6.872986316680908,5,20190822,0
mcd_unet,0,13.647982597351074,5,20230828,1
mcd_unet,0,20.971435546875,5,20181029,1
mcd_unet,0,2.9997029304504395,5,20180613,0
mcd_unet,0,7.097527980804443,5,20191220,1
mcd_unet,0,7.402098655700684,5,20191124,0
mcd_unet,0,2.794664144515991,5,20220518,0
mcd_unet,0,7.7040276527404785,5,20200828,1
mcd_unet,0,2.8128912448883057,5,20221001,0
mcd_unet,0,3.8677666187286377,5,20190714,0
mcd_unet,0,2.83475399017334,5,20200813,0
mcd_unet,0,3.1487784385681152,5,20210730,0
mcd_unet,0,10.067808151245117,5,20210713,1
mcd_unet,0,2.5666239261627197,5,20210920,0
mcd_unet,0,3.0169105529785156,5,20190527,0
mcd_unet,0,10.121169090270996,5,20230520,1
mcd_unet,0,21.340099334716797,5,20240303,1
mcd_unet,0,6.112246990203857,5,20190423,1
mcd_unet,0,17.48712921142578,5,20191015,1
mcd_unet,0,3.96032452583313,5,20191125,0
mcd_unet,0,4.819644451141357,5,20191019,0
mcd_unet,0,6.355154037475586,5,20180530,0
mcd_unet,0,5.380650997161865,5,20200604,1
mcd_unet,0,3.8592450618743896,5,20200510,0
mcd_unet,0,8.937944412231445,5,20240330,1
mcd_unet,0,4.668467998504639,5,20180720,0
mcd_unet,0,3.15087628364563,5,20221223,1
mcd_unet,0,27.84302520751953,5,20211004,1
mcd_unet,0,9.421774864196777,5,20230827,1
mcd_unet,0,2.1430790424346924,5,20200419,0
mcd_unet,0,7.920572280883789,5,20200511,1
mcd_unet,0,2.031484842300415,5,20210412,0
mcd_unet,0,3.083315134048462,5,20211116,0
mcd_unet,0,2.7864062786102295,5,20210823,0
mcd_unet,0,8.526917457580566,5,20210511,1
mcd_unet,0,2.5306971073150635,5,20200227,0
mcd_unet,0,9.435503005981445,5,20190610,1
mcd_unet,0,2.5663678646087646,5,20210605,0
mcd_unet,0,8.10052490234375,5,20240227,1
mcd_unet,0,3.061750650405884,5,20210622,0
mcd_unet,0,18.185468673706055,5,20191123,1
mcd_unet,0,12.38198184967041,5,20190715,1
mcd_unet,0,6.97815465927124,5,20190404,1
mcd_unet,0,3.758357524871826,5,20220506,0
mcd_unet,0,4.037059307098389,5,20190622,0
mcd_unet,0,5.662879467010498,5,20240210,1
mcd_unet,0,2.477606773376465,5,20200730,0
mcd_unet,0,2.3702216148376465,5,20210206,0
mcd_unet,0,7.576136589050293,5,20190807,1
mcd_unet,0,3.6862030029296875,5,20190910,0
mcd_unet,0,2.2689661979675293,5,20211031,0
mcd_unet,0,7.502799987792969,5,20190426,1
mcd_unet,0,5.520057201385498,5,20231201,1
mcd_unet,0,11.34523868560791,5,20181106,1
mcd_unet,0,6.101017475128174,5,20220423,1
mcd_unet,0,14.135309219360352,5,20200829,1
mcd_unet,0,4.24379825592041,5,20180913,0
mcd_unet,0,6.138988018035889,5,20190812,0
mcd_unet,0,5.200420379638672,5,20190201,1
mcd_unet,0,3.3230555057525635,5,20220523,0
mcd_unet,0,6.218310832977295,5,20200516,0
mcd_unet,0,3.6583926677703857,5,20210207,0
mcd_unet,0,3.7151851654052734,5,20210629,0
mcd_unet,0,4.273799896240234,5,20240209,1
mcd_unet,0,6.667336463928223,5,20240331,1
mcd_unet,0,3.0606942176818848,5,20180711,0
mcd_unet,0,8.106375694274902,5,20200830,1
mcd_unet,0,4.124921798706055,5,20210724,0
mcd_unet,0,10.862354278564453,5,20231020,1
mcd_unet,0,4.094407081604004,5,20181030,0
mcd_unet,0,45.17548751831055,5,20201002,1
mcd_unet,0,4.056987762451172,5,20190703,0
mcd_unet,0,3.204219341278076,5,20231211,1
mcd_unet,0,2.4450199604034424,5,20200702,0
mcd_unet,0,6.714039325714111,5,20181105,0
mcd_unet,0,2.9552977085113525,5,20210831,0
mcd_unet,0,5.134013652801514,5,20200420,1
mcd_unet,0,3.2211086750030518,5,20190405,0
mcd_unet,0,2.9563164710998535,5,20200427,0
mcd_unet,0,9.036604881286621,5,20201026,0
mcd_unet,0,7.002935409545898,5,20230430,1
mcd_unet,0,5.827820301055908,5,20201204,1
mcd_unet,0,3.19271183013916,5,20200202,1
mcd_unet,0,30.63172721862793,5,20191021,1
mcd_unet,0,4.7177605628967285,6,20210101,0
mcd_unet,0,6.789523601531982,6,20190822,0
mcd_unet,0,13.649925231933594,6,20230828,1
mcd_unet,0,21.118698120117188,6,20181029,1
mcd_unet,0,2.988417148590088,6,20180613,0
mcd_unet,0,7.012951850891113,6,20191220,1
mcd_unet,0,7.340165138244629,6,20191124,0
mcd_unet,0,2.8352744579315186,6,20220518,0
mcd_unet,0,7.697359085083008,6,20200828,1
mcd_unet,0,2.778312921524048,6,20221001,0
mcd_unet,0,3.852334976196289,6,20190714,0
mcd_unet,0,2.8676302433013916,6,20200813,0
mcd_unet,0,3.1159727573394775,6,20210730,0
mcd_unet,0,10.192767143249512,6,20210713,1
mcd_unet,0,2.6105196475982666,6,20210920,0
mcd_unet,0,2.9626567363739014,6,20190527,0
mcd_unet,0,10.057637214660645,6,20230520,1
mcd_unet,0,21.17538833618164,6,20240303,1
mcd_unet,0,6.126286029815674,6,20190423,1
mcd_unet,0,17.343217849731445,6,20191015,1
mcd_unet,0,3.9579436779022217,6,20191125,0
mcd_unet,0,4.936548233032227,6,20191019,0
mcd_unet,0,6.375124931335449,6,20180530,0
mcd_unet,0,5.480129718780518,6,20200604,1
mcd_unet,0,3.919579267501831,6,20200510,0
mcd_unet,0,8.891465187072754,6,20240330,1
mcd_unet,0,4.679752826690674,6,20180720,0
mcd_unet,0,3.0559351444244385,6,20221223,1
mcd_unet,0,27.962812423706055,6,20211004,1
mcd_unet,0,9.310328483581543,6,20230827,1
mcd_unet,0,2.1513471603393555,6,20200419,0
mcd_unet,0,7.928152561187744,6,20200511,1
mcd_unet,0,1.9973642826080322,6,20210412,0
mcd_unet,0,3.060734510421753,6,20211116,0
mcd_unet,0,2.864133834838867,6,20210823,0
mcd_unet,0,8.461837768554688,6,20210511,1
mcd_unet,0,2.5077266693115234,6,20200227,0
mcd_unet,0,9.467307090759277,6,20190610,1
mcd_unet,0,2.5663836002349854,6,20210605,0
mcd_unet,0,8.089544296264648,6,20240227,1
mcd_unet,0,3.1004250049591064,6,20210622,0
mcd_unet,0,18.17184066772461,6,20191123,1
mcd_unet,0,12.540640830993652,6,20190715,1
mcd_unet,0,6.858168125152588,6,20190404,1
mcd_unet,0,3.8361804485321045,6,20220506,0
mcd_unet,0,4.027368545532227,6,20190622,0
mcd_unet,0,5.484009265899658,6,20240210,1
mcd_unet,0,2.429027557373047,6,20200730,0
mcd_unet,0,2.3188226222991943,6,20210206,0
mcd_unet,0,7.57161283493042,6,20190807,1
mcd_unet,0,3.678511142730713,6,20190910,0
mcd_unet,0,2.2467193603515625,6,20211031,0
mcd_unet,0,7.513599395751953,6,20190426,1
mcd_unet,0,5.467528820037842,6,20231201,1
mcd_unet,0,11.595695495605469,6,20181106,1
mcd_unet,0,6.214077472686768,6,20220423,1
mcd_unet,0,14.27202033996582,6,20200829,1
mcd_unet,0,4.24183464050293,6,20180913,0
mcd_unet,0,6.0652546882629395,6,20190812,0
mcd_unet,0,4.9522905349731445,6,20190201,1
mcd_unet,0,3.3236427307128906,6,20220523,0
mcd_unet,0,6.221374034881592,6,20200516,0
mcd_unet,0,3.744206190109253,6,20210207,0
mcd_unet,0,3.7519311904907227,6,20210629,0
mcd_unet,0,4.199889183044434,6,20240209,1
mcd_unet,0,6.748735427856445,6,20240331,1
mcd_unet,0,3.084822177886963,6,20180711,0
mcd_unet,0,8.178915023803711,6,20200830,1
mcd_unet,0,4.194828033447266,6,20210724,0
mcd_unet,0,10.902754783630371,6,20231020,1
mcd_unet,0,4.0919013023376465,6,20181030,0
mcd_unet,0,44.970802307128906,6,20201002,1
mcd_unet,0,4.0346360206604,6,20190703,0
mcd_unet,0,3.237417459487915,6,20231211,1
mcd_unet,0,2.42193603515625,6,20200702,0
mcd_unet,0,6.772164344787598,6,20181105,0
mcd_unet,0,2.995408773422241,6,20210831,0
mcd_unet,0,5.16324520111084,6,20200420,1
mcd_unet,0,3.25492262840271,6,20190405,0
mcd_unet,0,2.97782564163208,6,20200427,0
mcd_unet,0,9.067373275756836,6,20201026,0
mcd_unet,0,7.013860702514648,6,20230430,1
mcd_unet,0,5.7718400955200195,6,20201204,1
mcd_unet,0,3.1062726974487305,6,20200202,1
mcd_unet,0,30.84107780456543,6,20191021,1
mcd_unet,0,4.736098766326904,7,20210101,0
mcd_unet,0,6.793919563293457,7,20190822,0
mcd_unet,0,13.624377250671387,7,20230828,1
mcd_unet,0,20.664552688598633,7,20181029,1
mcd_unet,0,2.9987494945526123,7,20180613,0
mcd_unet,0,7.044295787811279,7,20191220,1
mcd_unet,0,7.340187072753906,7,20191124,0
mcd_unet,0,2.845153331756592,7,20220518,0
mcd_unet,0,7.682696342468262,7,20200828,1
mcd_unet,0,2.793799638748169,7,20221001,0
mcd_unet,0,3.868607759475708,7,20190714,0
mcd_unet,0,2.8570752143859863,7,20200813,0
mcd_unet,0,3.1584548950195312,7,20210730,0
mcd_unet,0,10.19764232635498,7,20210713,1
mcd_unet,0,2.5912973880767822,7,20210920,0
mcd_unet,0,3.0150654315948486,7,20190527,0
mcd_unet,0,10.108805656433105,7,20230520,1
mcd_unet,0,21.69156265258789,7,20240303,1
mcd_unet,0,6.059030055999756,7,20190423,1
mcd_unet,0,17.215707778930664,7,20191015,1
mcd_unet,0,3.963052749633789,7,20191125,0
mcd_unet,0,4.836019992828369,7,20191019,0
mcd_unet,0,6.350937366485596,7,20180530,0
mcd_unet,0,5.446929931640625,7,20200604,1
mcd_unet,0,3.963282585144043,7,20200510,0
mcd_unet,0,8.822650909423828,7,20240330,1
mcd_unet,0,4.658577919006348,7,20180720,0
mcd_unet,0,3.1268768310546875,7,20221223,1
mcd_unet,0,28.052785873413086,7,20211004,1
mcd_unet,0,9.386763572692871,7,20230827,1
mcd_unet,0,2.151350259780884,7,20200419,0
mcd_unet,0,7.949427604675293,7,20200511,1
mcd_unet,0,2.0316789150238037,7,20210412,0
mcd_unet,0,3.0712172985076904,7,20211116,0
mcd_unet,0,2.802074432373047,7,20210823,0
mcd_unet,0,8.621979713439941,7,20210511,1
mcd_unet,0,2.4791057109832764,7,20200227,0
mcd_unet,0,9.539816856384277,7,20190610,1
mcd_unet,0,2.5704710483551025,7,20210605,0
mcd_unet,0,8.159266471862793,7,20240227,1
mcd_unet,0,3.0441715717315674,7,20210622,0
mcd_unet,0,18.14061164855957,7,20191123,1
mcd_unet,0,12.323487281799316,7,20190715,1
mcd_unet,0,6.896641254425049,7,20190404,1
mcd_unet,0,3.7850193977355957,7,20220506,0
mcd_unet,0,4.011562347412109,7,20190622,0
mcd_unet,0,5.496042251586914,7,20240210,1
mcd_unet,0,2.4250476360321045,7,20200730,0
mcd_unet,0,2.3769538402557373,7,20210206,0
mcd_unet,0,7.590458869934082,7,20190807,1
mcd_unet,0,3.6893837451934814,7,20190910,0
mcd_unet,0,2.233430862426758,7,20211031,0
mcd_unet,0,7.480310440063477,7,20190426,1
mcd_unet,0,5.550536155700684,7,20231201,1
mcd_unet,0,11.544731140136719,7,20181106,1
mcd_unet,0,6.162077903747559,7,20220423,1
mcd_unet,0,14.150924682617188,7,20200829,1
mcd_unet,0,4.228572368621826,7,20180913,0
mcd_unet,0,6.081390380859375,7,20190812,0
mcd_unet,0,5.032921314239502,7,20190201,1
mcd_unet,0,3.3387231826782227,7,20220523,0
mcd_unet,0,6.198972225189209,7,20200516,0
mcd_unet,0,3.6667122840881348,7,20210207,0
mcd_unet,0,3.7572948932647705,7,20210629,0
mcd_unet,0,4.262624263763428,7,20240209,1
mcd_unet,0,6.687161922454834,7,20240331,1
mcd_unet,0,3.089770793914795,7,20180711,0
mcd_unet,0,8.164591789245605,7,20200830,1
mcd_unet,0,4.124745845794678,7,20210724,0
mcd_unet,0,10.981386184692383,7,20231020,1
mcd_unet,0,4.002646446228027,7,20181030,0
mcd_unet,0,45.13698196411133,7,20201002,1
mcd_unet,0,4.072650909423828,7,20190703,0
mcd_unet,0,3.18575119972229,7,20231211,1
mcd_unet,0,2.4111363887786865,7,20200702,0
mcd_unet,0,6.858126163482666,7,20181105,0
mcd_unet,0,2.959437370300293,7,20210831,0
mcd_unet,0,5.117642879486084,7,20200420,1
mcd_unet,0,3.2363274097442627,7,20190405,0
mcd_unet,0,2.9962010383605957,7,20200427,0
mcd_unet,0,8.93729305267334,7,20201026,0
mcd_unet,0,7.038302898406982,7,20230430,1
mcd_unet,0,5.898855686187744,7,20201204,1
mcd_unet,0,3.143526792526245,7,20200202,1
mcd_unet,0,30.732004165649414,7,20191021,1
mcd_unet,0,4.762510299682617,8,20210101,0
mcd_unet,0,6.862094879150391,8,20190822,0
mcd_unet,0,13.663017272949219,8,20230828,1
mcd_unet,0,20.709064483642578,8,20181029,1
mcd_unet,0,3.012336492538452,8,20180613,0
mcd_unet,0,7.002869606018066,8,20191220,1
mcd_unet,0,7.251410007476807,8,20191124,0
mcd_unet,0,2.77347469329834,8,20220518,0
mcd_unet,0,7.732107639312744,8,20200828,1
mcd_unet,0,2.7382616996765137,8,20221001,0
mcd_unet,0,3.843231678009033,8,20190714,0
mcd_unet,0,2.8465170860290527,8,20200813,0
mcd_unet,0,3.144524574279785,8,20210730,0
mcd_unet,0,10.064692497253418,8,20210713,1
mcd_unet,0,2.610968589782715,8,20210920,0
mcd_unet,0,2.9675559997558594,8,20190527,0
mcd_unet,0,10.17284107208252,8,20230520,1
mcd_unet,0,21.24117660522461,8,20240303,1
mcd_unet,0,6.156245708465576,8,20190423,1
mcd_unet,0,17.232131958007812,8,20191015,1
mcd_unet,0,3.9397237300872803,8,20191125,0
mcd_unet,0,4.831142425537109,8,20191019,0
mcd_unet,0,6.368683338165283,8,20180530,0
mcd_unet,0,5.378342151641846,8,20200604,1
mcd_unet,0,3.917846202850342,8,20200510,0
mcd_unet,0,8.84747314453125,8,20240330,1
mcd_unet,0,4.645474910736084,8,20180720,0
mcd_unet,0,3.2215867042541504,8,20221223,1
mcd_unet,0,27.923492431640625,8,20211004,1
mcd_unet,0,9.452454566955566,8,20230827,1
mcd_unet,0,2.15695858001709,8,20200419,0
mcd_unet,0,7.881289005279541,8,20200511,1
mcd_unet,0,2.0159943103790283,8,20210412,0
mcd_unet,0,3.103259563446045,8,20211116,0
mcd_unet,0,2.819389820098877,8,20210823,0
mcd_unet,0,8.618759155273438,8,20210511,1
mcd_unet,0,2.4969546794891357,8,20200227,0
mcd_unet,0,9.54255199432373,8,20190610,1
mcd_unet,0,2.589810371398926,8,20210605,0
mcd_unet,0,8.16738224029541,8,20240227,1
mcd_unet,0,3.078505516052246,8,20210622,0
mcd_unet,0,18.398910522460938,8,20191123,1
mcd_unet,0,12.420466423034668,8,20190715,1
mcd_unet,0,6.941598892211914,8,20190404,1
mcd_unet,0,3.863863229751587,8,20220506,0
mcd_unet,0,4.072001934051514,8,20190622,0
mcd_unet,0,5.587569236755371,8,20240210,1
mcd_unet,0,2.4205222129821777,8,20200730,0
mcd_unet,0,2.3542182445526123,8,20210206,0
mcd_unet,0,7.581050872802734,8,20190807,1
mcd_unet,0,3.720085859298706,8,20190910,0
mcd_unet,0,2.220691680908203,8,20211031,0
mcd_unet,0,7.467835903167725,8,20190426,1
mcd_unet,0,5.632727146148682,8,20231201,1
mcd_unet,0,11.665400505065918,8,20181106,1
mcd_unet,0,6.258342266082764,8,20220423,1
mcd_unet,0,14.261466026306152,8,20200829,1
mcd_unet,0,4.227359294891357,8,20180913,0
mcd_unet,0,6.161225318908691,8,20190812,0
mcd_unet,0,5.110905170440674,8,20190201,1
mcd_unet,0,3.311932325363159,8,20220523,0
mcd_unet,0,6.239144802093506,8,20200516,0
mcd_unet,0,3.7007205486297607,8,20210207,0
mcd_unet,0,3.7514209747314453,8,20210629,0
mcd_unet,0,4.1949052810668945,8,20240209,1
mcd_unet,0,6.691395282745361,8,20240331,1
mcd_unet,0,3.0683279037475586,8,20180711,0
mcd_unet,0,8.239630699157715,8,20200830,1
mcd_unet,0,4.137881755828857,8,20210724,0
mcd_unet,0,10.836220741271973,8,20231020,1
mcd_unet,0,4.0596604347229,8,20181030,0
mcd_unet,0,45.01641845703125,8,20201002,1
mcd_unet,0,4.04907751083374,8,20190703,0
mcd_unet,0,3.1268370151519775,8,20231211,1
mcd_unet,0,2.460334539413452,8,20200702,0
mcd_unet,0,6.85360050201416,8,20181105,0
mcd_unet,0,3.0072057247161865,8,20210831,0
mcd_unet,0,5.096863746643066,8,20200420,1
mcd_unet,0,3.2112247943878174,8,20190405,0
mcd_unet,0,2.9774627685546875,8,20200427,0
mcd_unet,0,9.00986385345459,8,20201026,0
mcd_unet,0,7.015575408935547,8,20230430,1
mcd_unet,0,5.82943868637085,8,20201204,1
mcd_unet,0,3.1590847969055176,8,20200202,1
mcd_unet,0,30.66712760925293,8,20191021,1
mcd_unet,0,4.775208950042725,9,20210101,0
mcd_unet,0,6.797760963439941,9,20190822,0
mcd_unet,0,13.563325881958008,9,20230828,1
mcd_unet,0,20.745941162109375,9,20181029,1
mcd_unet,0,3.0240564346313477,9,20180613,0
mcd_unet,0,7.052590370178223,9,20191220,1
mcd_unet,0,7.44141149520874,9,20191124,0
mcd_unet,0,2.8031842708587646,9,20220518,0
mcd_unet,0,7.71469783782959,9,20200828,1
mcd_unet,0,2.7842602729797363,9,20221001,0
mcd_unet,0,3.8756113052368164,9,20190714,0
mcd_unet,0,2.833418130874634,9,20200813,0
mcd_unet,0,3.1092417240142822,9,20210730,0
mcd_unet,0,10.112706184387207,9,20210713,1
mcd_unet,0,2.5768260955810547,9,20210920,0
mcd_unet,0,2.926180839538574,9,20190527,0
mcd_unet,0,10.005165100097656,9,20230520,1
mcd_unet,0,21.270822525024414,9,20240303,1
mcd_unet,0,6.004505157470703,9,20190423,1
mcd_unet,0,17.305389404296875,9,20191015,1
mcd_unet,0,3.9222192764282227,9,20191125,0
mcd_unet,0,4.836726665496826,9,20191019,0
mcd_unet,0,6.3288350105285645,9,20180530,0
mcd_unet,0,5.513278961181641,9,20200604,1
mcd_unet,0,3.9074583053588867,9,20200510,0
mcd_unet,0,8.796926498413086,9,20240330,1
mcd_unet,0,4.6343183517456055,9,20180720,0
mcd_unet,0,3.090907573699951,9,20221223,1
mcd_unet,0,27.85536003112793,9,20211004,1
mcd_unet,0,9.428491592407227,9,20230827,1
mcd_unet,0,2.186371088027954,9,20200419,0
mcd_unet,0,7.957760810852051,9,20200511,1
mcd_unet,0,2.029717206954956,9,20210412,0
mcd_unet,0,3.060725450515747,9,20211116,0
mcd_unet,0,2.8028576374053955,9,20210823,0
mcd_unet,0,8.361480712890625,9,20210511,1
mcd_unet,0,2.491992235183716,9,20200227,0
mcd_unet,0,9.408576011657715,9,20190610,1
mcd_unet,0,2.5616791248321533,9,20210605,0
mcd_unet,0,8.188214302062988,9,20240227,1
mcd_unet,0,3.0350139141082764,9,20210622,0
mcd_unet,0,18.129257202148438,9,20191123,1
mcd_unet,0,12.190149307250977,9,20190715,1
mcd_unet,0,6.894038200378418,9,20190404,1
mcd_unet,0,3.8442697525024414,9,20220506,0
mcd_unet,0,4.05171537399292,9,20190622,0
mcd_unet,0,5.521599292755127,9,20240210,1
mcd_unet,0,2.4205482006073,9,20200730,0
mcd_unet,0,2.346034288406372,9,20210206,0
mcd_unet,0,7.6343183517456055,9,20190807,1
mcd_unet,0,3.7055580615997314,9,20190910,0
mcd_unet,0,2.249746561050415,9,20211031,0
mcd_unet,0,7.475182056427002,9,20190426,1
mcd_unet,0,5.495231628417969,9,20231201,1
mcd_unet,0,11.390838623046875,9,20181106,1
mcd_unet,0,6.209524154663086,9,20220423,1
mcd_unet,0,14.103082656860352,9,20200829,1
mcd_unet,0,4.22113561630249,9,20180913,0
mcd_unet,0,6.062678337097168,9,20190812,0
mcd_unet,0,4.979913234710693,9,20190201,1
mcd_unet,0,3.29496431350708,9,20220523,0
mcd_unet,0,6.2538065910339355,9,20200516,0
mcd_unet,0,3.7027082443237305,9,20210207,0
mcd_unet,0,3.733213186264038,9,20210629,0
mcd_unet,0,4.258483409881592,9,20240209,1
mcd_unet,0,6.719110012054443,9,20240331,1
mcd_unet,0,3.0588161945343018,9,20180711,0
mcd_unet,0,8.157304763793945,9,20200830,1
mcd_unet,0,4.148290634155273,9,20210724,0
mcd_unet,0,10.9507417678833,9,20231020,1
mcd_unet,0,4.172788143157959,9,20181030,0
mcd_unet,0,45.2098503112793,9,20201002,1
mcd_unet,0,4.028719425201416,9,20190703,0
mcd_unet,0,3.1143171787261963,9,20231211,1
mcd_unet,0,2.433145523071289,9,20200702,0
mcd_unet,0,6.753194808959961,9,20181105,0
mcd_unet,0,3.0110952854156494,9,20210831,0
mcd_unet,0,5.13933801651001,9,20200420,1
mcd_unet,0,3.2020838260650635,9,20190405,0
mcd_unet,0,2.9446847438812256,9,20200427,0
mcd_unet,0,8.920492172241211,9,20201026,0
mcd_unet,0,6.928837299346924,9,20230430,1
mcd_unet,0,5.919671535491943,9,20201204,1
mcd_unet,0,3.1740617752075195,9,20200202,1
mcd_unet,0,30.712541580200195,9,20191021,1
mcd_unet,0,4.7410125732421875,10,20210101,0
mcd_unet,0,6.799407482147217,10,20190822,0
mcd_unet,0,13.66190242767334,10,20230828,1
mcd_unet,0,20.75252914428711,10,20181029,1
mcd_unet,0,3.059330701828003,10,20180613,0
mcd_unet,0,6.917816162109375,10,20191220,1
mcd_unet,0,7.180229663848877,10,20191124,0
mcd_unet,0,2.8116962909698486,10,20220518,0
mcd_unet,0,7.751979351043701,10,20200828,1
mcd_unet,0,2.8042070865631104,10,20221001,0
mcd_unet,0,3.8845558166503906,10,20190714,0
mcd_unet,0,2.8187050819396973,10,20200813,0
mcd_unet,0,3.1532139778137207,10,20210730,0
mcd_unet,0,10.248092651367188,10,20210713,1
